file, mode, result, duration
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007700920105
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00013089179993
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010991096497
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001118183136
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010442733765
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010752677917
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00008869171143
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.000070810318
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00010585784912
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007057189941
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011086463928
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011682510376
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011205673218
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007510185242
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00007843971252
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.0001208782196
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00011444091797
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.00009274482727
test_files/gdpr/DPA-corrected.sleec, conflict, unknown (TIMEOUT), 100.0000786781311
test_files/gdpr/DPA.sleec, redundancy, sat, 0.42922425270080566
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.0017786026001
test_files/gdpr/DPA.sleec, redundancy, sat, 0.09687161445617676
test_files/gdpr/DPA.sleec, redundancy, sat, 0.07693028450012207
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00293803215027
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00010466575623
test_files/gdpr/DPA.sleec, redundancy, sat, 0.1186225414276123
test_files/gdpr/DPA.sleec, redundancy, sat, 0.10356926918029785
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00008869171143
test_files/gdpr/DPA.sleec, redundancy, sat, 0.1340651512145996
test_files/gdpr/DPA.sleec, redundancy, sat, 0.1154639720916748
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00007200241089
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00012421607971
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00009679794312
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00012230873108
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00010538101196
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00272560119629
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00011658668518
test_files/gdpr/DPA.sleec, redundancy, sat, 0.12185430526733398
test_files/gdpr/DPA.sleec, redundancy, sat, 0.10240626335144043
test_files/gdpr/DPA.sleec, redundancy, sat, 0.08901691436767578
test_files/gdpr/DPA.sleec, redundancy, unknown (TIMEOUT), 100.00010848045349
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00011420249939
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00008583068848
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00007462501526
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00010657310486
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00012397766113
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00072479248047
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00007820129395
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00009679794312
test_files/gdpr/DPA.sleec, conflict, unknown (TIMEOUT), 100.00026440620422
